0.014852,-1.2163e-11,56.408,1655,3.0232,0.00049703,1.002e+05
0.025758,-1.4323e-11,56.289,1967.1,3.1065,0.00044943,1.002e+05
0.044543,-1.6108e-11,55.646,4169.1,3.8079,0.00034643,1.002e+05
0.050395,-1.16e-11,53.234,17379,7.4093,0.00031487,1.002e+05
0.032479,-8.9006e-12,47.076,81024,17.044,0.00035883,1.002e+05
-0,0,0,1.3335e+05,23.696,4.3133e-05,1.002e+05
0.025758,-1.4323e-11,56.289,1967.1,3.1065,0.00044943,1.002e+05
0.044543,-1.6108e-11,55.646,4169.1,3.8079,0.00034643,1.002e+05
0.050395,-1.16e-11,53.234,17379,7.4093,0.00031487,1.002e+05
0.032479,-8.9006e-12,47.076,81024,17.044,0.00035883,1.002e+05
-0,0,0,1.3335e+05,23.696,4.3133e-05,1.002e+05
0.014801,-1.0925e-12,56.788,1600.6,2.9186,0.00047897,1.0018e+05
0.02633,-8.1415e-12,56.649,1946.6,3.0254,0.00043208,1.0018e+05
0.042113,-1.5118e-11,55.915,4405.2,3.8817,0.00034072,1.0018e+05
0.04223,-1.1416e-11,53.306,18491,7.8445,0.00032874,1.0018e+05
0.023594,-6.477e-12,46.976,81255,17.299,0.00036947,1.0017e+05
-0,0,0,1.3205e+05,23.541,4.2964e-05,1.0017e+05
0.02633,-8.1415e-12,56.649,1946.6,3.0254,0.00043208,1.0018e+05
0.042113,-1.5118e-11,55.915,4405.2,3.8817,0.00034072,1.0018e+05
0.04223,-1.1416e-11,53.306,18491,7.8445,0.00032874,1.0018e+05
0.023594,-6.477e-12,46.976,81255,17.299,0.00036947,1.0017e+05
-0,0,0,1.3205e+05,23.541,4.2964e-05,1.0017e+05
0.0092735,2.6886e-13,57.185,1555.5,2.825,0.00046176,1.0015e+05
0.015034,-9.0119e-12,57.027,1940.5,2.9692,0.00041845,1.0015e+05
0.025388,-1.6143e-11,56.198,4686.5,3.9961,0.00033958,1.0015e+05
0.032433,-1.0737e-11,53.407,19690,8.319,0.00034446,1.0015e+05
0.019697,-4.9007e-12,46.935,81720,17.594,0.00038087,1.0015e+05
